"","Postal_Code","County","Row_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","City","State","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Month","Year","Fulfillment","STATEFIPS"
"302","76706","McLennan County",5176,2017-10-19,2017-10-24,"Standard Class","CA-12265","Christina Anderson","Consumer","Waco","TX","Central","FUR-BO-10004360","Furniture","Bookcases","Rush Hierlooms Collection Rich Wood Bookcases",328.3992,3,32,-91.7586,"Oct",2017,5,"48"
"303","76903","Tom Green County",2172,2017-11-19,2017-11-25,"Standard Class","LC-16930","Linda Cazamias","Corporate","San Angelo","TX","Central","FUR-CH-10004675","Furniture","Chairs","Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,30,-8.72320000000002,"Nov",2017,6,"48"
"304","76903","Tom Green County",8112,2016-12-01,2016-12-03,"Second Class","JM-15865","John Murray","Consumer","San Angelo","TX","Central","FUR-CH-10002647","Furniture","Chairs","Situations Contoured Folding Chairs, 4/Set",248.43,5,30,-17.745,"Dec",2016,2,"48"
"305","76903","Tom Green County",8114,2016-12-01,2016-12-03,"Second Class","JM-15865","John Murray","Consumer","San Angelo","TX","Central","FUR-CH-10004477","Furniture","Chairs","Global Push Button Manager's Chair, Indigo",85.246,2,30,-1.2178,"Dec",2016,2,"48"
"306","77036","Harris County",400,2016-09-08,2016-09-10,"Second Class","AG-10675","Anna Gayman","Consumer","Houston","TX","Central","FUR-BO-10004834","Furniture","Bookcases","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,32,-317.1528,"Sep",2016,2,"48"
"307","77036","Harris County",1474,2015-12-01,2015-12-02,"Same Day","NM-18520","Neoma Murray","Consumer","Houston","TX","Central","FUR-FU-10004270","Furniture","Furnishings","Eldon Image Series Desk Accessories, Burgundy",6.688,4,60,-4.0128,"Dec",2015,1,"48"
"308","77036","Harris County",1997,2017-12-02,2017-12-04,"Second Class","JS-16030","Joy Smith","Consumer","Houston","TX","Central","FUR-FU-10004020","Furniture","Furnishings","Advantus Panel Wall Acrylic Frame",8.752,4,60,-3.7196,"Dec",2017,2,"48"
"309","77036","Harris County",2899,2015-04-26,2015-04-30,"Standard Class","PW-19240","Pierre Wener","Consumer","Houston","TX","Central","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",408.422,2,30,-5.83460000000002,"Apr",2015,4,"48"
"310","77036","Harris County",3365,2016-07-16,2016-07-18,"Second Class","MC-17425","Mark Cousins","Corporate","Houston","TX","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings",9.552,3,60,-3.8208,"Jul",2016,2,"48"
"311","77036","Harris County",3766,2016-03-21,2016-03-25,"Standard Class","DM-12955","Dario Medina","Corporate","Houston","TX","Central","FUR-TA-10004767","Furniture","Tables","Safco Drafting Table",99.372,2,30,-1.41960000000001,"Mar",2016,4,"48"
"312","77036","Harris County",4265,2016-11-05,2016-11-09,"Standard Class","EP-13915","Emily Phan","Consumer","Houston","TX","Central","FUR-TA-10002774","Furniture","Tables","Laminate Occasional Tables",863.128,8,30,-160.2952,"Nov",2016,4,"48"
"313","77036","Harris County",4267,2016-11-05,2016-11-09,"Standard Class","EP-13915","Emily Phan","Consumer","Houston","TX","Central","FUR-BO-10000780","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",956.6648,7,32,-225.0976,"Nov",2016,4,"48"
"314","77036","Harris County",5263,2014-09-07,2014-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","Houston","TX","Central","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,30,-22.948,"Sep",2014,3,"48"
"315","77036","Harris County",5291,2014-09-08,2014-09-15,"Standard Class","KT-16465","Kean Takahito","Consumer","Houston","TX","Central","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair",966.7,5,30,-13.8100000000001,"Sep",2014,7,"48"
"316","77036","Harris County",5555,2014-11-12,2014-11-16,"Standard Class","DB-12970","Darren Budd","Corporate","Houston","TX","Central","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase",67.9932,1,32,-12.9987,"Nov",2014,4,"48"
"317","77036","Harris County",7451,2017-09-17,2017-09-22,"Second Class","SJ-20125","Sanjit Jacobs","Home Office","Houston","TX","Central","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,30,-77.333,"Sep",2017,5,"48"
"318","77036","Harris County",7550,2016-09-05,2016-09-07,"First Class","EM-13825","Elizabeth Moffitt","Corporate","Houston","TX","Central","FUR-FU-10004671","Furniture","Furnishings","Executive Impressions 12"" Wall Clock",21.204,3,60,-11.6622,"Sep",2016,2,"48"
"319","77036","Harris County",8311,2014-03-01,2014-03-07,"Standard Class","GW-14605","Giulietta Weimer","Consumer","Houston","TX","Central","FUR-TA-10001866","Furniture","Tables","Bevis Round Conference Room Tables and Bases",376.509,3,30,-43.0296,"Mar",2014,6,"48"
"320","77036","Harris County",8383,2016-02-08,2016-02-15,"Standard Class","MH-17440","Mark Haberlin","Corporate","Houston","TX","Central","FUR-CH-10001270","Furniture","Chairs","Harbour Creations Steel Folding Chair",241.5,4,30,0,"Feb",2016,7,"48"
"321","77036","Harris County",9485,2016-12-02,2016-12-04,"Second Class","MY-18295","Muhammed Yedwab","Corporate","Houston","TX","Central","FUR-BO-10003893","Furniture","Bookcases","Sauder Camden County Collection Library",781.864,10,32,-137.976,"Dec",2016,2,"48"
"322","77041","Harris County",39,2015-12-27,2015-12-31,"Standard Class","SN-20710","Steve Nguyen","Home Office","Houston","TX","Central","FUR-BO-10002545","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",532.3992,3,32,-46.9764,"Dec",2015,4,"48"
"323","77041","Harris County",40,2015-12-27,2015-12-31,"Standard Class","SN-20710","Steve Nguyen","Home Office","Houston","TX","Central","FUR-CH-10004218","Furniture","Chairs","Global Fabric Manager's Chair, Dark Gray",212.058,3,30,-15.147,"Dec",2015,4,"48"
"324","77041","Harris County",77,2017-12-09,2017-12-11,"First Class","KB-16600","Ken Brennan","Corporate","Houston","TX","Central","FUR-FU-10000260","Furniture","Furnishings","6"" Cubicle Wall Clock, Black",9.708,3,60,-5.8248,"Dec",2017,2,"48"
"325","77041","Harris County",125,2014-12-26,2014-12-28,"Second Class","AD-10180","Alan Dominguez","Home Office","Houston","TX","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",600.558,3,30,-8.57940000000008,"Dec",2014,2,"48"
"326","77041","Harris County",1107,2016-11-19,2016-11-24,"Standard Class","EH-13945","Eric Hoffmann","Consumer","Houston","TX","Central","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,60,-0.7566,"Nov",2016,5,"48"
"327","77041","Harris County",1199,2016-04-08,2016-04-12,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","Houston","TX","Central","FUR-CH-10004540","Furniture","Chairs","Global Chrome Stack Chair",95.984,4,30,-4.1136,"Apr",2016,4,"48"
"328","77041","Harris County",1419,2015-09-21,2015-09-24,"First Class","SV-20815","Stuart Van","Corporate","Houston","TX","Central","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs",4.928,4,60,-1.4784,"Sep",2015,3,"48"
"329","77041","Harris County",1675,2015-09-17,2015-09-21,"Standard Class","SF-20965","Sylvia Foulston","Corporate","Houston","TX","Central","FUR-FU-10003535","Furniture","Furnishings","Howard Miller Distant Time Traveler Alarm Clock",21.936,2,60,-10.4196,"Sep",2015,4,"48"
"330","77041","Harris County",2826,2014-09-25,2014-09-30,"Standard Class","MT-18070","Michelle Tran","Home Office","Houston","TX","Central","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases",300.5328,2,32,-97.2312,"Sep",2014,5,"48"
"331","77041","Harris County",5374,2015-10-24,2015-10-30,"Standard Class","AG-10495","Andrew Gjertsen","Corporate","Houston","TX","Central","FUR-TA-10002607","Furniture","Tables","KI Conference Tables",347.361,7,30,-69.4722,"Oct",2015,6,"48"
"332","77041","Harris County",6408,2017-05-14,2017-05-15,"First Class","GT-14710","Greg Tran","Consumer","Houston","TX","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",899.43,5,30,-12.8490000000002,"May",2017,1,"48"
"333","77041","Harris County",6797,2015-08-25,2015-08-25,"Same Day","MC-18100","Mick Crebagga","Consumer","Houston","TX","Central","FUR-FU-10001473","Furniture","Furnishings","Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,60,-16.5858,"Aug",2015,0,"48"
"334","77041","Harris County",6799,2015-08-25,2015-08-25,"Same Day","MC-18100","Mick Crebagga","Consumer","Houston","TX","Central","FUR-FU-10002240","Furniture","Furnishings","Nu-Dell EZ-Mount Plastic Wall Frames",7.88,5,60,-3.94,"Aug",2015,0,"48"
"335","77041","Harris County",7537,2017-12-03,2017-12-08,"Standard Class","MV-17485","Mark Van Huff","Consumer","Houston","TX","Central","FUR-FU-10000820","Furniture","Furnishings","Tensor Brushed Steel Torchiere Floor Lamp",13.592,2,60,-14.2716,"Dec",2017,5,"48"
"336","77041","Harris County",8035,2015-06-25,2015-06-28,"First Class","MV-17485","Mark Van Huff","Consumer","Houston","TX","Central","FUR-FU-10004587","Furniture","Furnishings","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,60,-20.7306,"Jun",2015,3,"48"
"337","77041","Harris County",8106,2017-02-17,2017-02-19,"First Class","CR-12820","Cyra Reiten","Home Office","Houston","TX","Central","FUR-BO-10001601","Furniture","Bookcases","Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,32,-17.0274,"Feb",2017,2,"48"
"338","77041","Harris County",8513,2016-02-02,2016-02-08,"Standard Class","NS-18640","Noel Staavos","Corporate","Houston","TX","Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,60,-77.4732,"Feb",2016,6,"48"
"339","77041","Harris County",8562,2016-12-23,2016-12-26,"Second Class","LA-16780","Laura Armstrong","Corporate","Houston","TX","Central","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,60,-0.7566,"Dec",2016,3,"48"
"340","77041","Harris County",8662,2015-05-12,2015-05-17,"Standard Class","JG-15160","James Galang","Consumer","Houston","TX","Central","FUR-FU-10000175","Furniture","Furnishings","DAX Wood Document Frame.",21.968,4,60,-15.9268,"May",2015,5,"48"
"341","77041","Harris County",9088,2016-09-26,2016-09-30,"Standard Class","LR-17035","Lisa Ryan","Corporate","Houston","TX","Central","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Manager's Chair",454.965,5,30,-136.4895,"Sep",2016,4,"48"
"342","77041","Harris County",9104,2015-11-07,2015-11-12,"Standard Class","AB-10105","Adrian Barton","Consumer","Houston","TX","Central","FUR-FU-10000193","Furniture","Furnishings","Tenex Chairmats For Use with Hard Floors",64.96,5,60,-84.448,"Nov",2015,5,"48"
"343","77041","Harris County",9322,2016-11-04,2016-11-08,"Standard Class","SM-20005","Sally Matthias","Consumer","Houston","TX","Central","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,60,-5.688,"Nov",2016,4,"48"
"344","77041","Harris County",9323,2016-11-04,2016-11-08,"Standard Class","SM-20005","Sally Matthias","Consumer","Houston","TX","Central","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,60,-84.2928,"Nov",2016,4,"48"
"345","77041","Harris County",9692,2015-11-13,2015-11-17,"Standard Class","PO-18850","Patrick O'Brill","Consumer","Houston","TX","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,32,-18.0588000000001,"Nov",2015,4,"48"
"346","77041","Harris County",9963,2015-03-19,2015-03-22,"First Class","CM-12655","Corinna Mitchell","Home Office","Houston","TX","Central","FUR-BO-10004218","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.4656,4,32,-67.6704,"Mar",2015,3,"48"
"347","77070","Harris County",79,2014-11-26,2014-12-01,"Second Class","JE-15745","Joel Eaton","Consumer","Houston","TX","Central","FUR-FU-10003194","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,60,-14.475,"Nov",2014,5,"48"
"348","77070","Harris County",2557,2016-10-08,2016-10-14,"Standard Class","BW-11110","Bart Watters","Corporate","Houston","TX","Central","FUR-FU-10004909","Furniture","Furnishings","Contemporary Wood/Metal Frame",51.712,8,60,-32.32,"Oct",2016,6,"48"
"349","77070","Harris County",3087,2017-02-09,2017-02-14,"Standard Class","TP-21415","Tom Prescott","Consumer","Houston","TX","Central","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC",3.984,2,60,-2.6892,"Feb",2017,5,"48"
"350","77070","Harris County",4781,2014-11-07,2014-11-12,"Standard Class","SC-20725","Steven Cartwright","Consumer","Houston","TX","Central","FUR-CH-10002758","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,30,0,"Nov",2014,5,"48"
"351","77070","Harris County",4905,2014-12-01,2014-12-03,"Second Class","MC-17605","Matt Connell","Corporate","Houston","TX","Central","FUR-CH-10003746","Furniture","Chairs","Hon 4070 Series Pagoda Round Back Stacking Chairs",674.058,3,30,-19.2588,"Dec",2014,2,"48"
"352","77070","Harris County",5076,2014-04-20,2014-04-22,"Second Class","SV-20365","Seth Vernon","Consumer","Houston","TX","Central","FUR-TA-10001705","Furniture","Tables","Bush Advantage Collection Round Conference Table",744.1,5,30,-95.67,"Apr",2014,2,"48"
"353","77070","Harris County",5078,2014-04-20,2014-04-22,"Second Class","SV-20365","Seth Vernon","Consumer","Houston","TX","Central","FUR-TA-10004442","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series",401.59,2,30,-131.951,"Apr",2014,2,"48"
"354","77070","Harris County",5690,2015-12-26,2015-12-31,"Standard Class","RB-19705","Roger Barcio","Home Office","Houston","TX","Central","FUR-CH-10002044","Furniture","Chairs","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,30,-90.3762,"Dec",2015,5,"48"
"355","77070","Harris County",7426,2016-06-25,2016-06-27,"Second Class","LC-17140","Logan Currie","Consumer","Houston","TX","Central","FUR-CH-10001146","Furniture","Chairs","Global Value Mid-Back Manager's Chair, Gray",85.246,2,30,-6.08900000000001,"Jun",2016,2,"48"
"356","77070","Harris County",7427,2016-06-25,2016-06-27,"Second Class","LC-17140","Logan Currie","Consumer","Houston","TX","Central","FUR-FU-10003919","Furniture","Furnishings","Eldon Executive Woodline II Cherry Finish Desk Accessories",32.712,2,60,-26.1696,"Jun",2016,2,"48"
"357","77070","Harris County",7494,2017-09-11,2017-09-16,"Standard Class","CC-12475","Cindy Chapman","Consumer","Houston","TX","Central","FUR-TA-10002855","Furniture","Tables","Bevis Round Conference Table Top & Single Column Base",512.19,5,30,-65.853,"Sep",2017,5,"48"
"358","77070","Harris County",7848,2016-02-27,2016-03-02,"Standard Class","DW-13540","Don Weiss","Consumer","Houston","TX","Central","FUR-FU-10004053","Furniture","Furnishings","DAX Two-Tone Silver Metal Document Frame",16.192,2,60,-6.8816,"Feb",2016,4,"48"
"359","77070","Harris County",8453,2016-04-18,2016-04-23,"Standard Class","TH-21115","Thea Hudgings","Corporate","Houston","TX","Central","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter, Burgundy",344.372,4,30,-93.4724,"Apr",2016,5,"48"
"360","77070","Harris County",8455,2016-04-18,2016-04-23,"Standard Class","TH-21115","Thea Hudgings","Corporate","Houston","TX","Central","FUR-FU-10004748","Furniture","Furnishings","Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,60,-67.137,"Apr",2016,5,"48"
"361","77070","Harris County",8718,2016-06-12,2016-06-16,"Second Class","AW-10930","Arthur Wiediger","Home Office","Houston","TX","Central","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame",6.984,2,60,-4.5396,"Jun",2016,4,"48"
"362","77070","Harris County",8721,2016-06-12,2016-06-16,"Second Class","AW-10930","Arthur Wiediger","Home Office","Houston","TX","Central","FUR-CH-10000229","Furniture","Chairs","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs",379.372,2,30,-119.2312,"Jun",2016,4,"48"
"363","77070","Harris County",8782,2015-03-01,2015-03-04,"First Class","CM-12715","Craig Molinari","Corporate","Houston","TX","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,32,-36.1176000000002,"Mar",2015,3,"48"
"364","77070","Harris County",8961,2017-11-25,2017-11-30,"Standard Class","RO-19780","Rose O'Brian","Consumer","Houston","TX","Central","FUR-CH-10002126","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs",853.93,5,30,-24.3979999999999,"Nov",2017,5,"48"
"365","77070","Harris County",9125,2016-08-18,2016-08-20,"Second Class","MA-17560","Matt Abelman","Home Office","Houston","TX","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings",9.552,3,60,-3.8208,"Aug",2016,2,"48"
"366","77070","Harris County",9126,2016-08-18,2016-08-20,"Second Class","MA-17560","Matt Abelman","Home Office","Houston","TX","Central","FUR-FU-10000320","Furniture","Furnishings","OIC Stacking Trays",5.344,4,60,-2.1376,"Aug",2016,2,"48"
"367","77070","Harris County",9788,2017-03-27,2017-04-01,"Standard Class","CJ-12010","Caroline Jumper","Consumer","Houston","TX","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,32,-30.0980000000001,"Mar",2017,5,"48"
"368","77070","Harris County",9789,2017-03-27,2017-04-01,"Standard Class","CJ-12010","Caroline Jumper","Consumer","Houston","TX","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",600.558,3,30,-8.57940000000008,"Mar",2017,5,"48"
"369","77070","Harris County",9791,2017-03-27,2017-04-01,"Standard Class","CJ-12010","Caroline Jumper","Consumer","Houston","TX","Central","FUR-CH-10001714","Furniture","Chairs","Global Leather & Oak Executive Chair, Burgundy",211.246,2,30,-66.3916,"Mar",2017,5,"48"
"370","77070","Harris County",9793,2014-05-21,2014-05-23,"Second Class","KH-16360","Katherine Hughes","Consumer","Houston","TX","Central","FUR-CH-10003396","Furniture","Chairs","Global Deluxe Steno Chair",107.772,2,30,-29.2524,"May",2014,2,"48"
"371","77095","Harris County",1061,2015-03-23,2015-03-29,"Standard Class","JD-16060","Julia Dunbar","Consumer","Houston","TX","Central","FUR-CH-10003396","Furniture","Chairs","Global Deluxe Steno Chair",107.772,2,30,-29.2524,"Mar",2015,6,"48"
"372","77095","Harris County",2494,2016-09-10,2016-09-14,"Second Class","KT-16480","Kean Thornton","Consumer","Houston","TX","Central","FUR-TA-10004086","Furniture","Tables","KI Adjustable-Height Table",300.93,5,30,-34.392,"Sep",2016,4,"48"
"373","77095","Harris County",2720,2014-12-06,2014-12-08,"Second Class","LF-17185","Luke Foster","Consumer","Houston","TX","Central","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock",23.976,3,60,-14.3856,"Dec",2014,2,"48"
"374","77095","Harris County",3239,2016-11-20,2016-11-27,"Standard Class","DW-13195","David Wiener","Corporate","Houston","TX","Central","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,30,-77.333,"Nov",2016,7,"48"
"375","77095","Harris County",3241,2016-11-20,2016-11-27,"Standard Class","DW-13195","David Wiener","Corporate","Houston","TX","Central","FUR-FU-10000023","Furniture","Furnishings","Eldon Wave Desk Accessories",7.068,3,60,-2.8272,"Nov",2016,7,"48"
"376","77095","Harris County",3404,2017-05-29,2017-06-05,"Standard Class","HZ-14950","Henia Zydlo","Consumer","Houston","TX","Central","FUR-FU-10003919","Furniture","Furnishings","Eldon Executive Woodline II Cherry Finish Desk Accessories",65.424,4,60,-52.3392,"May",2017,7,"48"
"377","77095","Harris County",5309,2017-11-19,2017-11-21,"First Class","NC-18415","Nathan Cano","Consumer","Houston","TX","Central","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,30,-46.3998,"Nov",2017,2,"48"
"378","77095","Harris County",6208,2016-10-20,2016-10-24,"Second Class","CM-12445","Chuck Magee","Consumer","Houston","TX","Central","FUR-CH-10002372","Furniture","Chairs","Office Star - Ergonomically Designed Knee Chair",56.686,1,30,-14.5764,"Oct",2016,4,"48"
"379","77095","Harris County",6447,2017-03-04,2017-03-06,"Second Class","TT-21460","Tonja Turnell","Home Office","Houston","TX","Central","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,60,-77.625,"Mar",2017,2,"48"
"380","77095","Harris County",6570,2014-04-18,2014-04-22,"Standard Class","KM-16720","Kunst Miller","Consumer","Houston","TX","Central","FUR-CH-10002602","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair",317.058,3,30,-18.1176,"Apr",2014,4,"48"
"381","77095","Harris County",6809,2015-03-31,2015-04-05,"Standard Class","EB-13705","Ed Braxton","Corporate","Houston","TX","Central","FUR-FU-10001085","Furniture","Furnishings","3M Polarizing Light Filter Sleeves",22.38,3,60,-7.83300000000001,"Mar",2015,5,"48"
"382","77095","Harris County",7187,2017-08-17,2017-08-24,"Standard Class","ED-13885","Emily Ducich","Home Office","Houston","TX","Central","FUR-CH-10002017","Furniture","Chairs","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",74.592,4,30,-2.1312,"Aug",2017,7,"48"
"383","77095","Harris County",7188,2017-08-17,2017-08-24,"Standard Class","ED-13885","Emily Ducich","Home Office","Houston","TX","Central","FUR-FU-10003247","Furniture","Furnishings","36X48 HARDFLOOR CHAIRMAT",16.784,2,60,-22.2388,"Aug",2017,7,"48"
"384","77095","Harris County",7266,2014-11-23,2014-11-26,"Second Class","DK-12835","Damala Kotsonis","Corporate","Houston","TX","Central","FUR-CH-10001973","Furniture","Chairs","Office Star Flex Back Scooter Chair with White Frame",155.372,2,30,-35.5136,"Nov",2014,3,"48"
"385","77095","Harris County",9545,2015-08-06,2015-08-10,"Standard Class","RP-19270","Rachel Payne","Corporate","Houston","TX","Central","FUR-BO-10003965","Furniture","Bookcases","O'Sullivan Manor Hill 2-Door Library in Brianna Oak",369.1992,3,32,-114.0174,"Aug",2015,4,"48"
"386","77095","Harris County",9558,2014-10-17,2014-10-19,"Second Class","EB-14170","Evan Bailliet","Consumer","Houston","TX","Central","FUR-FU-10004586","Furniture","Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs",5.312,2,60,-1.5936,"Oct",2014,2,"48"
"387","77340","Walker County",2404,2016-09-27,2016-10-03,"Standard Class","HM-14860","Harry Marie","Corporate","Huntsville","TX","Central","FUR-BO-10000780","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",956.6648,7,32,-225.0976,"Sep",2016,6,"48"
"388","77340","Walker County",4714,2014-12-16,2014-12-21,"Standard Class","EJ-13720","Ed Jacobs","Consumer","Huntsville","TX","Central","FUR-FU-10002116","Furniture","Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,60,-74.9526,"Dec",2014,5,"48"
"389","77340","Walker County",7661,2014-01-07,2014-01-12,"Standard Class","VS-21820","Vivek Sundaresam","Consumer","Huntsville","TX","Central","FUR-FU-10004864","Furniture","Furnishings","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,60,-53.7096,"Jan",2014,5,"48"
"390","77340","Walker County",8071,2017-01-01,2017-01-05,"Standard Class","JM-15250","Janet Martin","Consumer","Huntsville","TX","Central","FUR-FU-10002116","Furniture","Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,60,-187.3815,"Jan",2017,4,"48"
"391","77340","Walker County",8072,2017-01-01,2017-01-05,"Standard Class","JM-15250","Janet Martin","Consumer","Huntsville","TX","Central","FUR-CH-10003199","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair",310.744,4,30,-26.6352,"Jan",2017,4,"48"
"392","77340","Walker County",8777,2016-07-02,2016-07-03,"First Class","EA-14035","Erin Ashbrook","Corporate","Huntsville","TX","Central","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black",528.43,5,30,0,"Jul",2016,1,"48"
"393","77340","Walker County",8929,2015-04-13,2015-04-17,"Standard Class","FP-14320","Frank Preis","Consumer","Huntsville","TX","Central","FUR-TA-10000688","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,30,-113.282,"Apr",2015,4,"48"
"394","77340","Walker County",8930,2015-04-13,2015-04-17,"Standard Class","FP-14320","Frank Preis","Consumer","Huntsville","TX","Central","FUR-TA-10002530","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables",211.372,2,30,-45.294,"Apr",2015,4,"48"
"395","77340","Walker County",9429,2014-05-11,2014-05-16,"Standard Class","VW-21775","Victoria Wilson","Corporate","Huntsville","TX","Central","FUR-CH-10000015","Furniture","Chairs","Hon Multipurpose Stacking Arm Chairs",1212.96,8,30,-69.3119999999999,"May",2014,5,"48"
"396","77506","Harris County",1464,2016-08-26,2016-08-28,"First Class","LC-16930","Linda Cazamias","Corporate","Pasadena","TX","Central","FUR-CH-10002126","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs",1024.716,6,30,-29.2775999999999,"Aug",2016,2,"48"
"397","77506","Harris County",3951,2016-11-18,2016-11-22,"Standard Class","SN-20710","Steve Nguyen","Home Office","Pasadena","TX","Central","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",255.108,6,30,-18.222,"Nov",2016,4,"48"
"398","77506","Harris County",9592,2016-07-28,2016-08-01,"Standard Class","BF-11005","Barry Franz","Home Office","Pasadena","TX","Central","FUR-FU-10003691","Furniture","Furnishings","Eldon Image Series Desk Accessories, Ebony",24.7,5,60,-9.88,"Jul",2016,4,"48"
"399","77506","Harris County",9593,2016-07-28,2016-08-01,"Standard Class","BF-11005","Barry Franz","Home Office","Pasadena","TX","Central","FUR-FU-10003806","Furniture","Furnishings","Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,60,-378.4,"Jul",2016,4,"48"
"400","77571","Harris County",9835,2016-10-10,2016-10-12,"First Class","WB-21850","William Brown","Consumer","La Porte","TX","Central","FUR-FU-10004963","Furniture","Furnishings","Eldon 400 Class Desk Accessories, Black Carbon",14,4,60,-6.3,"Oct",2016,2,"48"
"401","77573","Galveston County",4918,2017-10-09,2017-10-11,"Second Class","MB-17305","Maria Bertelson","Consumer","League City","TX","Central","FUR-CH-10001802","Furniture","Chairs","Hon Every-Day Chair Series Swivel Task Chairs",254.058,3,30,-32.6646,"Oct",2017,2,"48"
"402","77573","Galveston County",8314,2014-07-12,2014-07-16,"Standard Class","PV-18985","Paul Van Hugh","Home Office","League City","TX","Central","FUR-CH-10002126","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs",512.358,3,30,-14.6387999999999,"Jul",2014,4,"48"
